id,created_at,slug,name,remote_category
1136,2015-05-28 18:15:19.000000,consultoria/traducao/espanhol,Tradutores da língua espanhola,true
1140,2015-05-28 18:25:56.000000,consultoria/traducao/japones,Tradutores da língua japonesa,true
1144,2015-05-28 18:53:12.000000,consultoria/traducao/russo,Tradutores da língua russa,true
1148,2015-06-12 19:56:41.000000,eventos/bandas-e-cantores/rock,Bandas e DJs,false
1152,2015-06-12 20:03:24.000000,eventos/bandas-e-cantores/funk,Bandas e DJs,false
1156,2015-06-12 20:15:53.000000,eventos/bandas-e-cantores/outros,Bandas e DJs,false
1160,2015-06-26 13:08:00.000000,assistencia-tecnica/fogao-e-cooktop/mueller/fora-da-garantia,Assistências Técnicas para Fogão e Cooktop Mueller,false
1164,2015-06-26 13:09:22.000000,assistencia-tecnica/impressora/epson/fora-da-garantia,Assistências Técnicas para Impressora Epson,false
1168,2015-06-26 13:10:47.000000,assistencia-tecnica/impressora/zebra/fora-da-garantia,Assistências Técnicas para Impressora Zebra,false
1172,2015-06-26 13:12:30.000000,assistencia-tecnica/celular/outros/fora-da-garantia,Assistências Técnicas para Celular,false
1176,2015-06-26 18:56:20.000000,eventos/djs/variedade,DJ's para tocar variedade,false
1180,2016-01-27 13:39:29.000000,eventos/decoracao/corporativo,Decoradoras de eventos Corporativo,false
1208,2016-02-04 20:53:37.000000,eventos/djs/rock,DJ's para tocar rock,false
1212,2016-02-12 21:34:43.000000,eventos/animacao-de-festas/animador-de-festas,Animador de festas,false
1226,2016-02-16 22:00:17.000000,assistencia-tecnica/home-theater/outros/fora-da-garantia,Assistências Técnicas para Home Theater,false
1230,2016-03-22 17:25:43.000000,reformas-e-reparos/encanador/instalacao,Encanadores,false
1234,2016-03-31 17:31:29.000000,reformas-e-reparos/mudancas-e-carretos/outros,Profissionais de Carretos e mudanças,false
1238,2016-05-05 14:01:58.000000,assistencia-tecnica/celular/lenovo/fora-da-garantia,Assistências Técnicas para Celular Nexus,false
1245,2016-05-11 14:54:12.000000,assistencia-tecnica/eletrodomesticos/ge,Assistências Técnicas para Eletrodomésticos GE,false
1250,2016-05-11 16:34:53.000000,assistencia-tecnica/eletrodomesticos/bosch,Assistências Técnicas para Eletrodomésticos Bosch,false
1254,2016-05-11 16:51:31.000000,assistencia-tecnica/eletrodomesticos/ge/fora-da-garantia,Assistências Técnicas para Eletrodomésticos GE,false
1258,2016-05-11 16:54:46.000000,assistencia-tecnica/eletrodomesticos/samsung/fora-da-garantia,Assistências Técnicas para Eletrodomésticos Samsung,false
1262,2016-05-11 16:58:30.000000,assistencia-tecnica/eletrodomesticos/continental/dentro-da-garantia,Assistências Técnicas para Eletrodomésticos Continental,false
1266,2016-05-11 17:25:20.000000,assistencia-tecnica/eletrodomesticos/mondial/fora-da-garantia,Assistências Técnicas para Eletrodomésticos Mondial,false
1270,2016-06-08 14:35:25.000000,assistencia-tecnica/tablet/multilaser,Assistências Técnicas para Tablet Multilaser,false
1274,2016-06-08 14:44:09.000000,assistencia-tecnica/tablet/motorola/dentro-da-garantia,Assistências Técnicas para Tablet Motorola,false
1278,2016-06-16 14:50:02.000000,assistencia-tecnica/fogao-e-cooktop/dako/fora-da-garantia,Assistências Técnicas para Fogão E Cooktop Dako,false
1282,2016-06-20 14:53:36.000000,moda-e-beleza/artesanato,Artesãos,false
1287,2016-06-28 19:43:40.000000,assistencia-tecnica/micro-ondas/sharp/dentro-da-garantia,Assistências Técnicas para Micro Ondas Sharp,false
1291,2016-07-08 18:03:18.000000,assistencia-tecnica/lava-louca/consul/fora-da-garantia,Assistências Técnicas para Lava Louça Consul,false
1295,2016-08-29 17:52:10.000000,consultoria/contador/departamento-pessoal,Contador para departamento pessoal,true
1299,2016-08-30 14:28:56.000000,reformas-e-reparos/chaveiro/chave-codificada,Chave codificada,false
1303,2016-09-05 13:51:53.000000,aulas/musica/guitarra/presencial,Professores de Guitarra,false
1307,2016-09-20 17:14:57.000000,reformas-e-reparos/eletricista/certificado-de-instalacao,Eletricistas,false
1311,2016-09-20 17:33:44.000000,reformas-e-reparos/eletricista/outro,Eletricistas,false
1316,2016-10-17 13:48:39.000000,consultoria/economia-e-financas/empresarial,Consultores Financeiros,true
1320,2016-11-03 15:43:33.000000,aulas/idiomas/polones/presencial,Professores de Polonês,false
1324,2016-11-03 16:02:45.000000,aulas/idiomas/coreano/remoto,Professores de Coreano,true
1328,2016-11-03 16:17:25.000000,aulas/idiomas/chines,Professores de Chinês,false
1332,2016-11-03 16:34:16.000000,aulas/idiomas/noruegues/presencial,Professores de Norueguês,false
1336,2016-11-03 16:42:39.000000,aulas/idiomas/sueco/remoto,Professores de Sueco,true
1340,2016-11-03 17:20:07.000000,aulas/idiomas/mandarim,Professores de Mandarim,false
1344,2016-11-03 17:52:17.000000,aulas/idiomas/latim/presencial,Professores de Latim,false
1348,2016-11-03 18:12:03.000000,aulas/idiomas/dinamarques/remoto,Professores de Dinamarquês,true
1353,2016-11-17 18:23:30.000000,assistencia-tecnica/ar-condicionado/brastemp/dentro-da-garantia,Assistências Técnicas para Ar Condicionado Brastemp,false
1357,2016-11-17 18:28:16.000000,assistencia-tecnica/ar-condicionado/consul/fora-da-garantia,Assistências Técnicas para Ar Condicionado Consul,false
1361,2016-11-29 19:40:05.000000,aulas/esportes/patins,Professores para Patins,false
1365,2016-11-29 20:11:50.000000,aulas/bem-estar/pilates,Professores para Pilates,false
1378,2016-12-01 21:12:06.000000,aulas/esportes/atletismo,Professores para atletismo,false
1382,2016-12-02 20:10:06.000000,aulas/luta/defesa-pessoal,Professores para Defesa Pessoal,false
1386,2016-12-02 20:14:58.000000,aulas/luta/capoeira,Professores para Capoeira,false
1390,2017-01-06 19:52:42.000000,reformas-e-reparos/pedreiro/pisos-e-revestimentos/carpete,Pedreiro para carpetes,false
1394,2017-01-06 20:09:12.000000,reformas-e-reparos/pedreiro/pisos-e-revestimentos/piso-de-borracha,Pedreiro para pisos de borracha,false
1399,2017-02-23 17:50:54.000000,aulas/danca/sertanejo,Aulas de Dança - Sertanejo,false
1404,2017-02-23 18:01:24.000000,aulas/danca/tango,Aulas de Dança - Tango,false
1408,2017-02-23 18:14:34.000000,aulas/danca/hip-hop,Aulas de Dança - Hip Hop,false
1412,2017-02-23 18:24:30.000000,aulas/danca/street-dance,Aulas de Dança - Street Dance,false
1416,2017-02-23 18:46:57.000000,aulas/informatica/photoshop,Professores de Photoshop,true
1420,2017-03-31 17:50:29.000000,eventos/confeitaria,Confeiteiros,false
1435,2017-05-08 15:01:47.000000,reformas-e-reparos/tapeceiro/fabricacao,Tapeceiros para Fabricação,false
1439,2017-08-29 14:49:57.000000,assistencia-tecnica/lava-roupa/samsung/dentro-da-garantia,Assistências Técnicas para Lava Roupa Brastemp,false
1443,2017-09-01 18:08:19.000000,eventos/animacao-de-festas/contador-de-historias,Contadores de Histórias,false
1447,2017-10-10 18:50:27.000000,automoveis/borracharia,especialistas em borracharia,false
1467,2017-12-01 20:46:38.000000,reformas-e-reparos/antenista,instalação de antenas digitais,false
1471,2018-01-24 19:16:30.000000,reformas-e-reparos/topografia,Topógrafos,false
1475,2018-02-28 21:17:50.000000,consultoria/traducao-juramentada,Tradutores Juramentados,false
1479,2018-02-28 22:13:05.000000,consultoria/traducao-juramentada/ingles,Tradutores Juramentados de inglês,false
1427,2017-04-04 17:31:15.000000,aulas/artes-e-artesanatos/trico,Aulas de Tricô,false
1431,2017-04-04 17:48:23.000000,aulas/artes-e-artesanatos/bordado/presencial,Aulas de Bordado,false
1,2011-10-03 21:58:54.000000,aulas/idiomas,Professores de Idiomas,false
5,2011-10-03 22:00:11.000000,aulas/esportes,Professores para Esportes,false
35,2011-10-03 22:16:24.000000,moda-e-beleza/cabeleireiros,Cabeleireiros,false
58,2012-05-10 23:13:10.000000,consultoria/economia-e-financas,Consultores Financeiros,true
65,2012-05-10 23:16:29.000000,design-e-tecnologia/aplicativos-para-celular-e-redes-sociais,Desenvolvedores,true
79,2012-05-10 23:16:30.000000,eventos/recepcionistas-e-cerimonialistas,Recepcionistas e Cerimonialistas,false
88,2012-05-10 23:16:30.000000,familia/adestrador-de-caes,Adestradores de Cães,false
94,2012-05-10 23:16:30.000000,reformas-e-reparos/decorador,Decoradores de ambiente,false
98,2012-05-10 23:16:30.000000,reformas-e-reparos/gesso-e-drywall,Gesseiros,false
102,2012-05-10 23:16:30.000000,reformas-e-reparos/pintor,Pintores,false
111,2012-05-10 23:31:31.000000,design-e-tecnologia/desenvolvimento-de-sites-e-sistemas,Desenvolvedores de Sites,true
118,2012-05-10 23:31:31.000000,design-e-tecnologia/convites,Designers de convites,false
124,2012-05-12 02:26:25.000000,design-e-tecnologia/ilustracao,Ilustradores,true
129,2012-05-17 04:38:07.000000,moda-e-beleza/outros/tatuagem-e-piercing,Tatuadores,false
133,2012-05-17 04:41:28.000000,consultoria/digitacao-e-digitalizacao-de-documentos,Digitalizadores,true
138,2012-05-24 15:27:32.000000,eventos/buffet-completo/corporativo/somente-espaco,Buffets,false
143,2012-06-04 14:14:43.000000,moda-e-beleza/manicure-e-pedicure,Manicures e Pedicures,false
147,2012-10-27 20:53:37.000000,aulas/bem-estar/personal-trainer,Professores para Esportes - Personal Trainer,false
160,2013-04-02 17:37:09.000000,reformas-e-reparos/seguranca-eletronica,Técnicos de Segurança,false
166,,consultoria,Profissionais em Consultoria,false
173,,reformas-e-reparos,Profissionais em Reformas e Construção,false
177,2013-07-11 02:59:04.000000,assistencia-tecnica/lava-roupa/electrolux/fora-da-garantia,Assistências Técnicas para Lava Roupa Electrolux,false
181,2013-07-11 02:59:04.000000,assistencia-tecnica/lava-roupa/lg/fora-da-garantia,Assistências Técnicas para Lava Roupa LG,false
185,2013-07-11 02:59:05.000000,assistencia-tecnica/geladeira-e-freezer/electrolux,Assistências Técnicas para Geladeira e Freezer Electrolux,false
189,2013-07-11 02:59:06.000000,assistencia-tecnica/geladeira-e-freezer/ge,Assistências Técnicas para Geladeira e Freezer GE,false
193,2013-07-11 02:59:06.000000,assistencia-tecnica/outros,Assistência Técnica,false
199,2013-07-11 02:59:07.000000,assistencia-tecnica/televisao,Assistências Técnicas para Televisão,false
203,2013-07-11 02:59:07.000000,assistencia-tecnica/televisao/philips/fora-da-garantia,Assistências Técnicas para Televisor Philips,false
207,2013-07-11 02:59:09.000000,assistencia-tecnica/ar-condicionado,Assistências Técnicas para Ar Condicionado,false
213,2013-07-11 02:59:09.000000,assistencia-tecnica/outros/electrolux/fora-da-garantia,Assistências Técnicas para produtos Electrolux,false
217,2013-07-11 02:59:10.000000,assistencia-tecnica/outros/lg/fora-da-garantia,Assistências Técnicas para produtos LG,false
221,2013-07-11 02:59:11.000000,assistencia-tecnica/geladeira-e-freezer/brastemp/fora-da-garantia,Assistências Técnicas para Geladeira e Freezer Brastemp,false
225,2013-07-11 02:59:12.000000,assistencia-tecnica/fogao-e-cooktop/electrolux,Assistências Técnicas para Fogão e Cooktop Electrolux,false
229,2013-07-11 02:59:13.000000,assistencia-tecnica/computador-desktop/philco,Assistências Técnicas para Computador Philco,false
233,2013-07-11 02:59:14.000000,assistencia-tecnica/computador-desktop/outras,Assistências Técnicas para Computadores,false
239,2013-07-11 02:59:14.000000,assistencia-tecnica/notebooks-e-laptops/cce/dentro-da-garantia,Assistências Técnicas para Laptops e Notebooks CCE,false
243,2013-07-11 02:59:15.000000,assistencia-tecnica/televisao/philco/dentro-da-garantia,Assistências Técnicas para Televisor Philco,false
247,2013-07-11 02:59:15.000000,assistencia-tecnica/televisao/outras/dentro-da-garantia,Assistências Técnicas para Televisor Outras,false
251,2013-07-11 02:59:16.000000,assistencia-tecnica/lava-roupa/continental,Assistências Técnicas para Lava Roupa Continental,false
255,2013-07-11 02:59:17.000000,assistencia-tecnica/geladeira-e-freezer/brastemp/dentro-da-garantia,Assistências Técnicas para Geladeira e Freezer Brastemp,false
259,2013-07-11 02:59:19.000000,assistencia-tecnica/geladeira-e-freezer/dako,Assistências Técnicas para Geladeira e Freezer Dako,false
263,2013-07-11 02:59:19.000000,assistencia-tecnica/geladeira-e-freezer/ge/dentro-da-garantia,Assistências Técnicas para Geladeira e Freezer GE,false
268,2013-07-11 02:59:22.000000,assistencia-tecnica/geladeira-e-freezer/continental/fora-da-garantia,Assistências Técnicas para Geladeira e Freezer Continental,false
272,2013-07-11 02:59:23.000000,assistencia-tecnica/micro-ondas/consul,Assistências Técnicas para Micro Ondas Consul,false
276,2013-07-11 02:59:24.000000,assistencia-tecnica/fogao-e-cooktop/continental,Assistências Técnicas para Fogão e Cooktop Continental,false
280,2013-07-11 02:59:26.000000,assistencia-tecnica/computador-desktop/itautec,Assistências Técnicas para Computador Itautec,false
284,2013-07-11 02:59:26.000000,assistencia-tecnica/televisao/samsung,Assistências Técnicas para TV Samsung,false
288,2013-07-11 02:59:27.000000,assistencia-tecnica/televisao/sony,Assistências Técnicas para TV Sony,false
292,2013-07-11 02:59:28.000000,assistencia-tecnica/televisao/toshiba,Assistências Técnicas para TV Toshiba,false
296,2013-07-11 02:59:29.000000,assistencia-tecnica/celular/samsung/fora-da-garantia,Assistências Técnicas para Celular Samsung,false
300,2013-07-11 02:59:30.000000,assistencia-tecnica/computador-desktop/samsung/fora-da-garantia,Assistências Técnicas para Computador Samsung,false
304,2013-07-11 02:59:30.000000,assistencia-tecnica/computador-desktop/toshiba/fora-da-garantia,Assistências Técnicas para Computador Toshiba,false
310,2013-07-11 02:59:32.000000,assistencia-tecnica/notebooks-e-laptops/lg,Assistências Técnicas para Laptops e Notebooks LG,false
315,2013-07-11 02:59:33.000000,assistencia-tecnica/tablet,Assistências Técnicas para Tablet,false
319,2013-07-11 02:59:33.000000,assistencia-tecnica/tablet/lg/fora-da-garantia,Assistências Técnicas para Tablet LG,false
323,2013-07-11 02:59:34.000000,assistencia-tecnica/tablet/philco/fora-da-garantia,Assistências Técnicas para Tablet Philco,false
331,2013-07-11 02:59:36.000000,assistencia-tecnica/aparelho-de-som/philco/dentro-da-garantia,Assistências Técnicas para Aparelho de Som Philco,false
335,2013-07-11 02:59:37.000000,assistencia-tecnica/notebooks-e-laptops/toshiba/dentro-da-garantia,Assistências Técnicas para Laptops e Notebooks Toshiba,false
339,2013-07-11 02:59:38.000000,assistencia-tecnica/televisao/toshiba/dentro-da-garantia,Assistências Técnicas para Televisor Toshiba,false
343,2013-07-11 02:59:39.000000,assistencia-tecnica/micro-ondas/ge/dentro-da-garantia,Assistências Técnicas para Micro Ondas Philco,false
347,2013-07-11 02:59:39.000000,assistencia-tecnica/tablet/dl/fora-da-garantia,Assistências Técnicas para Tablet DL,false
351,2013-07-11 02:59:43.000000,assistencia-tecnica/tablet/apple,Assistências Técnicas para Tablet Apple,false
355,2013-07-11 02:59:45.000000,assistencia-tecnica/celular/motorola/fora-da-garantia,Assistências Técnicas para Celular Motorola,false
359,2013-07-11 02:59:47.000000,assistencia-tecnica/televisao/oac/dentro-da-garantia,Assistências Técnicas para Televisor Oac,false
363,2013-07-11 02:59:47.000000,assistencia-tecnica/computador-desktop/apple,Assistências Técnicas para Computador Apple,false
367,2013-07-11 02:59:48.000000,assistencia-tecnica/celular/htc,Assistências Técnicas para Celular Htc,false
371,2013-07-11 02:59:50.000000,assistencia-tecnica/geladeira-e-freezer/dako/fora-da-garantia,Assistências Técnicas para Geladeira e Freezer Dako,false
375,2013-07-11 02:59:53.000000,assistencia-tecnica/fogao-e-cooktop/bosch/fora-da-garantia,Assistências Técnicas para Fogão e Cooktop Bosch,false
379,2013-07-11 02:59:55.000000,assistencia-tecnica/micro-ondas/lg/fora-da-garantia,Assistências Técnicas para Micro Ondas LG,false
383,2013-07-11 02:59:57.000000,assistencia-tecnica/computador-desktop/lenovo,Assistências Técnicas para Computador Lenovo,false
387,2013-07-11 02:59:58.000000,assistencia-tecnica/impressora/hp,Assistências Técnicas para Impressora HP,false
391,2013-07-11 02:59:58.000000,assistencia-tecnica/impressora/canon,Assistências Técnicas para Impressora Canon,false
403,2013-07-11 03:00:03.000000,assistencia-tecnica/celular/lg/dentro-da-garantia,Assistências Técnicas para Celular LG,false
407,2013-07-11 03:00:05.000000,assistencia-tecnica/dvd-blu-ray/toshiba,Assistências Técnicas para DVD / Blu Ray Toshiba,false
411,2013-07-11 03:00:06.000000,assistencia-tecnica/home-theater/lg/dentro-da-garantia,Assistências Técnicas para Home Theater LG,false
415,2013-07-11 03:00:06.000000,assistencia-tecnica/home-theater/lenoxx/dentro-da-garantia,Assistências Técnicas para Home Theater Lenoxx,false
419,2013-07-11 03:00:07.000000,assistencia-tecnica/notebooks-e-laptops/lg/dentro-da-garantia,Assistências Técnicas para Laptops e Notebooks LG,false
423,2013-07-11 03:00:10.000000,assistencia-tecnica/video-game/microsoft-xbox,Assistências Técnicas para Xbox,false
430,2013-07-11 03:00:13.000000,assistencia-tecnica/ar-condicionado/lg,Assistências Técnicas para Ar Condicionado LG,false
434,2013-07-11 03:00:13.000000,assistencia-tecnica/ar-condicionado/fujitsu,Assistências Técnicas para Ar Condicionado Fujitsu,false
438,2013-07-11 03:00:14.000000,assistencia-tecnica/ar-condicionado/york,Assistências Técnicas para Ar Condicionado York,false
442,2013-07-11 03:00:18.000000,assistencia-tecnica/aparelho-de-som/lg/fora-da-garantia,Assistências Técnicas para Aparelho de Som LG,false
446,2013-07-11 03:00:19.000000,assistencia-tecnica/aparelho-de-som/philips/fora-da-garantia,Assistências Técnicas para Aparelho de Som Philips,false
450,2013-07-11 03:00:20.000000,assistencia-tecnica/dvd-blu-ray/philips,Assistências Técnicas para DVD / Blu Ray Philips,false
454,2013-07-11 03:00:21.000000,assistencia-tecnica/eletrodomesticos/britania/dentro-da-garantia,Assistências Técnicas para Eletrodomésticos Britânia,false
458,2013-07-11 03:00:22.000000,assistencia-tecnica/eletrodomesticos/outras/dentro-da-garantia,Assistências Técnicas para Eletrodomésticos,false
462,2013-07-11 03:00:23.000000,assistencia-tecnica/tablet/philco/dentro-da-garantia,Assistências Técnicas para Tablet Philco,false
466,2013-07-11 03:00:24.000000,assistencia-tecnica/computador-desktop/positivo/dentro-da-garantia,Assistências Técnicas para Computador Positivo,false
474,2013-07-11 03:00:26.000000,assistencia-tecnica/televisao/panasonic,Assistências Técnicas para TV Panasonic,false
478,2013-07-11 03:00:28.000000,assistencia-tecnica/televisao/outras/fora-da-garantia,Assistências Técnicas para Televisor Outras,false
482,2013-07-11 03:00:30.000000,assistencia-tecnica/dvd-blu-ray/philco/dentro-da-garantia,Assistências Técnicas para DVD / Blu Ray Philco,false
486,2013-07-11 03:00:34.000000,assistencia-tecnica/micro-ondas/ge/fora-da-garantia,Assistências Técnicas para Micro Ondas Philco,false
490,2013-07-11 03:00:35.000000,assistencia-tecnica/aparelho-de-som/panasonic,Assistências Técnicas para Aparelho de Som Panasonic,false
496,2013-07-11 03:00:40.000000,assistencia-tecnica/televisao/gradiente,Assistências Técnicas para TV Gradiente,false
500,2013-07-11 03:00:42.000000,assistencia-tecnica/aparelho-de-som/sony,Assistências Técnicas para Aparelho de Som Sony,false
504,2013-07-11 03:00:43.000000,assistencia-tecnica/camera,Assistências Técnicas para Câmera,false
514,2013-07-11 03:00:45.000000,assistencia-tecnica/camera/canon/fora-da-garantia,Assistências Técnicas para Câmera Canon,false
518,2013-07-11 03:00:46.000000,assistencia-tecnica/computador-desktop/dell/fora-da-garantia,Assistências Técnicas para Computador Dell,false
522,2013-07-11 03:00:47.000000,assistencia-tecnica/geladeira-e-freezer/mabe/fora-da-garantia,Assistências Técnicas para Geladeira e Freezer Mabe,false
526,2013-07-11 03:00:49.000000,assistencia-tecnica/telefone-nao-celular/intelbras/fora-da-garantia,Assistências Técnicas para Telefone Intelbras,false
530,2013-07-11 03:00:50.000000,assistencia-tecnica/telefone-nao-celular/siemens/fora-da-garantia,Assistências Técnicas para Telefone Siemens,false
534,2013-07-11 03:00:53.000000,assistencia-tecnica/aparelho-de-som/pioneer/dentro-da-garantia,Assistências Técnicas para Aparelho de Som Pioneer,false
538,2013-07-11 03:00:54.000000,assistencia-tecnica/eletrodomesticos/arno,Assistências Técnicas para Eletrodomésticos Arno,false
542,2013-07-11 03:00:55.000000,assistencia-tecnica/eletrodomesticos/electrolux,Assistências Técnicas para Eletrodomésticos Electrolux,false
548,2013-07-11 03:00:56.000000,assistencia-tecnica/notebooks-e-laptops/sony/dentro-da-garantia,Assistências Técnicas para Laptops e Notebooks Sony,false
552,2013-07-11 03:01:01.000000,assistencia-tecnica/lava-roupa/suggar,Assistências Técnicas para Lava Roupa Suggar,false
556,2013-07-11 03:01:05.000000,assistencia-tecnica/tablet/aoc,Assistências Técnicas para Tablet AOC,false
560,2013-07-11 03:01:06.000000,assistencia-tecnica/camera/outras/dentro-da-garantia,Assistências Técnicas para Câmera,false
568,2013-07-11 03:01:09.000000,assistencia-tecnica/lava-louca,Assistências Técnicas para Lava Louça,false
572,2013-07-11 03:01:10.000000,assistencia-tecnica/lava-louca/electrolux/fora-da-garantia,Assistências Técnicas para Lava Louça Electrolux,false
576,2013-07-11 03:01:13.000000,assistencia-tecnica/computador-desktop/samsung/dentro-da-garantia,Assistências Técnicas para Computador Samsung,false
584,2013-07-11 03:01:15.000000,assistencia-tecnica/micro-ondas/midea,Assistências Técnicas para Microondas Midea,false
588,2013-07-11 03:01:16.000000,assistencia-tecnica/home-theater/samsung,Assistências Técnicas para Home Theater Samsung,false
592,2013-07-11 03:01:16.000000,assistencia-tecnica/home-theater/philco,Assistências Técnicas para Home Theater Philco,false
596,2013-07-11 03:01:18.000000,assistencia-tecnica/televisao/samsung/dentro-da-garantia,Assistências Técnicas para Televisor Samsung,false
600,2013-07-11 03:01:21.000000,assistencia-tecnica/televisao/aoc/dentro-da-garantia,Assistências Técnicas para Televisor Aoc,false
606,2013-07-11 03:01:26.000000,assistencia-tecnica/camera/nikon/dentro-da-garantia,Assistências Técnicas para Câmera Nikon,false
610,2013-07-11 03:01:27.000000,assistencia-tecnica/notebooks-e-laptops/hp,Assistências Técnicas para Laptops e Notebooks HP,false
614,2013-07-11 03:01:28.000000,assistencia-tecnica/notebooks-e-laptops/asus,Assistências Técnicas para Laptops e Notebooks Asus,false
618,2013-07-11 03:01:29.000000,assistencia-tecnica/computador-desktop/megaware,Assistências Técnicas para Computador Megaware,false
622,2013-07-11 03:01:30.000000,assistencia-tecnica/impressora/samsung,Assistências Técnicas para Impressora Samsung,false
626,2013-07-11 03:01:31.000000,assistencia-tecnica/tablet/acer,Assistências Técnicas para Tablet Acer,false
632,2013-07-11 03:01:34.000000,assistencia-tecnica/lava-roupa/wanke,Assistências Técnicas para Lava Roupa Wanke,false
636,2013-07-11 03:01:36.000000,assistencia-tecnica/tablet/hp/fora-da-garantia,Assistências Técnicas para Tablet HP,false
642,2013-07-11 03:01:41.000000,assistencia-tecnica/computador-desktop/sony/dentro-da-garantia,Assistências Técnicas para Computador Sony,false
649,2013-07-11 03:01:44.000000,assistencia-tecnica/celular/cce/dentro-da-garantia,Assistências Técnicas para Celular CCE,false
653,2013-07-11 03:01:46.000000,assistencia-tecnica/dvd-blu-ray/cce,Assistências Técnicas para DVD / Blu Ray CCE,false
657,2013-07-11 03:01:48.000000,assistencia-tecnica/tablet/samsung/dentro-da-garantia,Assistências Técnicas para Tablet Samsung,false
661,2013-07-11 03:01:50.000000,assistencia-tecnica/home-theater/lg/fora-da-garantia,Assistências Técnicas para Home Theater LG,false
665,2013-07-11 03:01:51.000000,assistencia-tecnica/home-theater/philips,Assistências Técnicas para Home Theater Philips,false
669,2013-07-11 03:02:01.000000,assistencia-tecnica/aparelho-de-som/cce,Assistências Técnicas para Aparelho de Som CCE,false
677,2013-07-11 03:02:09.000000,assistencia-tecnica/camera/panasonic,Assistências Técnicas para Câmera Panasonic,false
684,2013-07-11 03:02:10.000000,assistencia-tecnica/notebooks-e-laptops/cce/fora-da-garantia,Assistências Técnicas para Laptops e Notebooks CCE,false
690,2013-07-11 03:02:11.000000,assistencia-tecnica/notebooks-e-laptops/hp/fora-da-garantia,Assistências Técnicas para Laptops e Notebooks HP,false
697,2013-07-11 03:02:12.000000,assistencia-tecnica/computador-desktop/oac/fora-da-garantia,Assistências Técnicas para Computador OAC,false
703,2013-07-11 03:02:13.000000,assistencia-tecnica/micro-ondas/toshiba/fora-da-garantia,Assistências Técnicas para Micro Ondas Toshiba,false
707,2013-07-11 03:02:14.000000,assistencia-tecnica/telefone-nao-celular/philco/fora-da-garantia,Assistências Técnicas para Telefone Philco,false
711,2013-07-11 03:02:16.000000,assistencia-tecnica/aparelho-de-som/pioneer/fora-da-garantia,Assistências Técnicas para Aparelho de Som Pioneer,false
715,2013-07-11 03:02:20.000000,assistencia-tecnica/lava-roupa/colormaq/fora-da-garantia,Assistências Técnicas para Lava Roupa Colormaq,false
719,2013-07-11 03:02:29.000000,assistencia-tecnica/dvd-blu-ray/outras/fora-da-garantia,Assistências Técnicas para DVD / Blu Ray,false
723,2013-07-11 03:02:29.000000,assistencia-tecnica/dvd-blu-ray/britania/fora-da-garantia,Assistências Técnicas para DVD / Blu Ray Britânia,false
727,2013-07-11 03:02:33.000000,assistencia-tecnica/tablet/outras/fora-da-garantia,Assistências Técnicas para Tablet,false
732,2013-07-11 03:02:36.000000,assistencia-tecnica/camera/panasonic/fora-da-garantia,Assistências Técnicas para Câmera Panasonic,false
736,2013-07-11 03:02:44.000000,assistencia-tecnica/home-theater/philco/fora-da-garantia,Assistências Técnicas para Home Theater Philco,false
744,2013-07-11 03:06:21.000000,aulas/danca/outros,Aulas de Dança,false
752,2013-07-11 03:06:24.000000,aulas/danca/ballet-e-jazz,Aulas de Ballet e Jazz,false
760,2013-07-11 03:06:25.000000,aulas/artes-e-artesanatos/desenho-e-pintura,Aulas de Desenho e Pintura,false
765,2013-07-11 03:06:39.000000,aulas/musica/outros/presencial,Professores de Música,false
771,2013-07-11 03:06:55.000000,aulas/escolares-e-reforco/biologia,Professores particulares de Biologia,false
775,2013-07-11 03:06:56.000000,aulas/escolares-e-reforco/geografia,Professores particulares de Geografia,false
779,2013-07-11 03:06:57.000000,aulas/escolares-e-reforco/outros,Professores para Reforço,false
783,2013-07-11 03:06:58.000000,aulas/escolares-e-reforco/quimica,Professores particulares de Química,false
787,2013-07-11 03:07:09.000000,aulas/escolares-e-reforco/fisica/remoto,Professores particulares de Física,true
791,2013-07-11 03:07:39.000000,aulas/escolares-e-reforco/portugues/remoto,Professores particulares de Português,true
795,2013-07-11 03:09:13.000000,aulas/esportes/surfe,Professores para Surf,false
803,2013-07-11 03:09:15.000000,aulas/luta,Professores para Lutas,false
810,2013-07-11 03:09:28.000000,aulas/idiomas/ingles/presencial,Professores de Ingles,false
814,2013-07-11 03:09:29.000000,aulas/idiomas/outros,Professores para Idiomas,false
818,2013-07-11 03:09:31.000000,aulas/idiomas/frances/presencial,Professores de Francês,false
822,2013-07-11 03:09:32.000000,aulas/idiomas/espanhol/presencial,Professores de Espanhol,false
826,2013-07-11 03:09:43.000000,aulas/idiomas/portugues,Professores de Português,false
830,2013-07-11 03:11:19.000000,aulas/informatica/editor-de-imagens-e-videos,Professores de Edição de Imagens e Vídeos,false
834,2013-07-11 03:11:20.000000,aulas/informatica/outros,Professores de Informática,false
838,2013-07-11 03:11:21.000000,aulas/informatica/pacote-office-completo,Professores de Pacote Office Completo,false
842,2013-07-11 03:11:36.000000,aulas/informatica/programacao/remoto,Professores de Programação,true
846,2013-07-11 03:12:26.000000,aulas/musica/canto/presencial,Professores de Canto,false
850,2013-07-11 03:12:27.000000,aulas/musica/violino/presencial,Professores de Violino,false
858,2013-07-11 03:12:28.000000,aulas/musica/sopro/presencial,Professores de Sopro,false
